,Date,State,District,Confirmed,Recovered,Deaths,Tested
54438,2020-07-14,Bihar,Katihar,501,442,1,0
54439,2020-07-14,Bihar,Khagaria,474,338,4,7339
54440,2020-07-14,Bihar,Kishanganj,247,212,2,1432
54441,2020-07-14,Bihar,Lakhisarai,255,156,0,0
54442,2020-07-14,Bihar,Madhepura,283,234,1,0
54443,2020-07-14,Bihar,Madhubani,667,541,2,0
54444,2020-07-14,Bihar,Munger,694,411,3,0
54445,2020-07-14,Bihar,Muzaffarpur,841,569,6,2893
54446,2020-07-14,Bihar,Nalanda,659,436,7,12715
54447,2020-07-14,Bihar,Nawada,659,415,3,7041
54448,2020-07-14,Bihar,Patna,2259,1296,18,0
54449,2020-07-14,Bihar,Purnia,384,349,1,9228
54450,2020-07-14,Bihar,Rohtas,522,403,6,0
54451,2020-07-14,Bihar,Saharsa,322,268,1,0
54452,2020-07-14,Bihar,Samastipur,504,379,7,0
54453,2020-07-14,Bihar,Saran,422,302,5,0
54454,2020-07-14,Bihar,Sheikhpura,215,164,0,0
54455,2020-07-14,Bihar,Sheohar,119,102,1,0
54456,2020-07-14,Bihar,Sitamarhi,192,146,3,0
54457,2020-07-14,Bihar,Siwan,766,489,6,0
54458,2020-07-14,Bihar,Supaul,390,311,0,0
54459,2020-07-14,Bihar,Vaishali,393,255,4,0
54460,2020-07-14,Bihar,West Champaran,485,328,5,0
54461,2020-07-14,Chandigarh,Total,600,446,10,9834
54462,2020-07-14,Chandigarh,Chandigarh,600,446,10,9834
54463,2020-07-14,Chhattisgarh,Total,4379,3275,20,217433
54464,2020-07-14,Chhattisgarh,Balod,67,55,0,2749
54465,2020-07-14,Chhattisgarh,Baloda Bazar,296,247,0,3816
54466,2020-07-14,Chhattisgarh,Balrampur,162,146,0,2276
54467,2020-07-14,Chhattisgarh,Bametara,88,71,0,3113
54468,2020-07-14,Chhattisgarh,Bastar,65,44,1,4522
54469,2020-07-14,Chhattisgarh,Bijapur,18,5,0,1239
54470,2020-07-14,Chhattisgarh,Bilaspur,309,239,2,9823
54471,2020-07-14,Chhattisgarh,Dakshin Bastar Dantewada,52,27,0,1168
54472,2020-07-14,Chhattisgarh,Dhamtari,18,7,1,1501
54473,2020-07-14,Chhattisgarh,Durg,230,170,4,5020
54474,2020-07-14,Chhattisgarh,Gariaband,58,47,0,2096
54475,2020-07-14,Chhattisgarh,Gaurela Pendra Marwahi,7,5,0,273
54476,2020-07-14,Chhattisgarh,Janjgir Champa,299,250,1,4016
54477,2020-07-14,Chhattisgarh,Jashpur,192,189,0,2542
54478,2020-07-14,Chhattisgarh,Kabeerdham,118,111,0,2829
54479,2020-07-14,Chhattisgarh,Kondagaon,8,5,0,1607
54480,2020-07-14,Chhattisgarh,Korba,344,313,0,10034
54481,2020-07-14,Chhattisgarh,Koriya,77,63,0,2689
54482,2020-07-14,Chhattisgarh,Mahasamund,91,89,1,2183
54483,2020-07-14,Chhattisgarh,Mungeli,132,123,0,2922
54484,2020-07-14,Chhattisgarh,Narayanpur,116,31,0,804
54485,2020-07-14,Chhattisgarh,Other State,3,1,1,0
54486,2020-07-14,Chhattisgarh,Raigarh,150,135,2,5084
54487,2020-07-14,Chhattisgarh,Raipur,841,410,4,12704
54488,2020-07-14,Chhattisgarh,Rajnandgaon,385,330,2,5571
54489,2020-07-14,Chhattisgarh,Sukma,24,5,0,1723
54490,2020-07-14,Chhattisgarh,Surajpur,32,26,0,1830
54491,2020-07-14,Chhattisgarh,Surguja,107,58,1,2008
54492,2020-07-14,Chhattisgarh,Uttar Bastar Kanker,90,73,0,2051
54493,2020-07-14,Delhi,Total,115346,93236,3446,713908
54494,2020-07-14,Delhi,Delhi,115346,93236,3446,713908
54495,2020-07-14,Dadra and Nagar Haveli and Daman and Diu,Total,541,343,1,36905
54496,2020-07-14,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,240,160,0,22575
54497,2020-07-14,Dadra and Nagar Haveli and Daman and Diu,Daman,276,168,1,10552
54498,2020-07-14,Dadra and Nagar Haveli and Daman and Diu,Diu,25,15,0,3778
54499,2020-07-14,Goa,Total,2753,1607,18,96692
54500,2020-07-14,Goa,North Goa,603,252,3,0
54501,2020-07-14,Goa,Other State,152,26,0,0
54502,2020-07-14,Goa,South Goa,1350,681,15,0
54503,2020-07-14,Goa,Unknown,648,648,0,0
54504,2020-07-14,Gujarat,Total,43723,30555,2070,478367
54505,2020-07-14,Gujarat,Ahmedabad,23426,18227,1525,158507
54506,2020-07-14,Gujarat,Amreli,180,88,9,7215
54507,2020-07-14,Gujarat,Anand,317,273,13,7285
54508,2020-07-14,Gujarat,Aravalli,254,214,24,5328
54509,2020-07-14,Gujarat,Banaskantha,369,284,16,11976
54510,2020-07-14,Gujarat,Bharuch,458,246,11,6026
54511,2020-07-14,Gujarat,Bhavnagar,687,227,14,13244
54512,2020-07-14,Gujarat,Botad,125,81,3,3772
54513,2020-07-14,Gujarat,Chhota Udaipur,85,56,2,7432
54514,2020-07-14,Gujarat,Dahod,171,56,2,8534
54515,2020-07-14,Gujarat,Dang,7,4,0,1804
54516,2020-07-14,Gujarat,Devbhumi Dwarka,29,23,3,4948
54517,2020-07-14,Gujarat,Gandhinagar,944,665,34,10606
54518,2020-07-14,Gujarat,Gir Somnath,139,51,1,6130
54519,2020-07-14,Gujarat,Jamnagar,380,196,9,11549
54520,2020-07-14,Gujarat,Junagadh,383,183,6,17308
54521,2020-07-14,Gujarat,Kheda,343,205,15,8165
54522,2020-07-14,Gujarat,Kutch,259,160,7,9673
54523,2020-07-14,Gujarat,Mahisagar,186,127,2,6501
54524,2020-07-14,Gujarat,Mehsana,472,206,15,6984
54525,2020-07-14,Gujarat,Morbi,100,42,4,5491
54526,2020-07-14,Gujarat,Narmada,112,95,0,4471
54527,2020-07-14,Gujarat,Navsari,280,151,1,6210
54528,2020-07-14,Gujarat,Other State,86,52,1,108
54529,2020-07-14,Gujarat,Panchmahal,257,187,15,8122
54530,2020-07-14,Gujarat,Patan,295,204,19,5906
54531,2020-07-14,Gujarat,Porbandar,30,21,2,3994
54532,2020-07-14,Gujarat,Rajkot,713,232,18,12658
54533,2020-07-14,Gujarat,Sabarkantha,265,170,8,7633
54534,2020-07-14,Gujarat,Surat,8406,5213,224,60770
54535,2020-07-14,Gujarat,Surendranagar,348,143,10,9238
54536,2020-07-14,Gujarat,Tapi,50,23,0,5120
54537,2020-07-14,Gujarat,Vadodara,3202,2302,52,28381
54538,2020-07-14,Gujarat,Valsad,365,148,5,6966
54539,2020-07-14,Himachal Pradesh,Total,1309,938,10,103521
54540,2020-07-14,Himachal Pradesh,Bilaspur,52,38,0,4336
54541,2020-07-14,Himachal Pradesh,Chamba,68,51,0,8293
54542,2020-07-14,Himachal Pradesh,Hamirpur,276,242,3,13079
54543,2020-07-14,Himachal Pradesh,Kangra,314,270,3,22871
54544,2020-07-14,Himachal Pradesh,Kinnaur,36,7,0,2489
54545,2020-07-14,Himachal Pradesh,Kullu,8,5,0,3258
54546,2020-07-14,Himachal Pradesh,Lahaul and Spiti,4,3,0,520
54547,2020-07-14,Himachal Pradesh,Mandi,40,30,2,7701
54548,2020-07-14,Himachal Pradesh,Shimla,62,41,2,9535
54549,2020-07-14,Himachal Pradesh,Sirmaur,46,33,0,6608
54550,2020-07-14,Himachal Pradesh,Solan,259,104,0,17021
54551,2020-07-14,Himachal Pradesh,Una,144,114,0,10238
54552,2020-07-14,Himachal Pradesh,Unknown,0,0,0,0
54553,2020-07-14,Haryana,Total,22628,17090,312,388760
54554,2020-07-14,Haryana,Ambala,658,399,6,22379
54555,2020-07-14,Haryana,Bhiwani,681,518,4,12740
54556,2020-07-14,Haryana,Charkhi Dadri,98,79,1,5992
54557,2020-07-14,Haryana,Faridabad,5665,4671,101,36010
54558,2020-07-14,Haryana,Fatehabad,147,116,1,9565
54559,2020-07-14,Haryana,Foreign Evacuees,21,21,0,0
54560,2020-07-14,Haryana,Gurugram,7126,5933,109,67482
54561,2020-07-14,Haryana,Hisar,475,242,7,18493
54562,2020-07-14,Haryana,Italians,14,14,0,0
54563,2020-07-14,Haryana,Jhajjar,530,345,4,14083
54564,2020-07-14,Haryana,Jind,153,113,4,11157
54565,2020-07-14,Haryana,Kaithal,152,116,0,11687
54566,2020-07-14,Haryana,Karnal,544,385,8,23486
54567,2020-07-14,Haryana,Kurukshetra,207,155,1,15094
54568,2020-07-14,Haryana,Mahendragarh,512,281,1,0
54569,2020-07-14,Haryana,Nuh,348,246,3,9567
54570,2020-07-14,Haryana,Palwal,529,395,6,10633
54571,2020-07-14,Haryana,Panchkula,155,119,0,0
54572,2020-07-14,Haryana,Panipat,415,218,7,11853
54573,2020-07-14,Haryana,Rewari,710,412,6,8143
54574,2020-07-14,Haryana,Rohtak,1028,599,16,25894
54575,2020-07-14,Haryana,Sirsa,223,130,1,11784
54576,2020-07-14,Haryana,Sonipat,2104,1474,24,33109
54577,2020-07-14,Haryana,Yamunanagar,133,109,2,11242
54578,2020-07-14,Jharkhand,Total,4225,2428,36,189851
54579,2020-07-14,Jharkhand,Bokaro,93,45,2,9270
54580,2020-07-14,Jharkhand,Chatra,130,52,0,0
54581,2020-07-14,Jharkhand,Deoghar,88,45,1,6465
54582,2020-07-14,Jharkhand,Dhanbad,306,155,7,0
54583,2020-07-14,Jharkhand,Dumka,22,10,0,4100
54584,2020-07-14,Jharkhand,East Singhbhum,700,325,4,0
54585,2020-07-14,Jharkhand,Garhwa,155,97,0,0
54586,2020-07-14,Jharkhand,Giridih,148,96,3,6630
54587,2020-07-14,Jharkhand,Godda,29,8,1,6059
54588,2020-07-14,Jharkhand,Gumla,130,98,1,0
54589,2020-07-14,Jharkhand,Hazaribagh,300,196,3,0
54590,2020-07-14,Jharkhand,Jamtara,35,28,0,2354
54591,2020-07-14,Jharkhand,Khunti,36,31,1,0
54592,2020-07-14,Jharkhand,Koderma,308,191,2,0
54593,2020-07-14,Jharkhand,Latehar,118,55,0,0
54594,2020-07-14,Jharkhand,Lohardaga,109,58,0,0
54595,2020-07-14,Jharkhand,Pakur,104,31,0,5609
54596,2020-07-14,Jharkhand,Palamu,98,80,0,0
54597,2020-07-14,Jharkhand,Ramgarh,198,130,0,0
54598,2020-07-14,Jharkhand,Ranchi,494,211,8,0
54599,2020-07-14,Jharkhand,Sahibganj,49,17,2,3800
54600,2020-07-14,Jharkhand,Saraikela-Kharsawan,107,53,0,0
54601,2020-07-14,Jharkhand,Simdega,370,358,1,0
54602,2020-07-14,Jharkhand,West Singhbhum,98,58,0,0
54603,2020-07-14,Jammu and Kashmir,Total,11173,6223,195,466333
54604,2020-07-14,Jammu and Kashmir,Anantnag,860,597,15,0
54605,2020-07-14,Jammu and Kashmir,Bandipora,401,295,3,0
54606,2020-07-14,Jammu and Kashmir,Baramulla,1337,572,38,0
54607,2020-07-14,Jammu and Kashmir,Budgam,586,320,14,0
54608,2020-07-14,Jammu and Kashmir,Doda,148,72,2,0
54609,2020-07-14,Jammu and Kashmir,Ganderbal,205,100,4,0
54610,2020-07-14,Jammu and Kashmir,Jammu,524,344,11,0
54611,2020-07-14,Jammu and Kashmir,Kathua,326,229,1,0
54612,2020-07-14,Jammu and Kashmir,Kishtwar,55,27,0,0
54613,2020-07-14,Jammu and Kashmir,Kulgam,1028,678,22,0
54614,2020-07-14,Jammu and Kashmir,Kupwara,805,506,11,0
54615,2020-07-14,Jammu and Kashmir,Pulwama,701,372,7,20531
54616,2020-07-14,Jammu and Kashmir,Punch,147,121,1,0
54617,2020-07-14,Jammu and Kashmir,Rajouri,285,93,1,0
54618,2020-07-14,Jammu and Kashmir,Ramban,271,209,0,0
54619,2020-07-14,Jammu and Kashmir,Reasi,60,39,0,0
54620,2020-07-14,Jammu and Kashmir,Samba,269,144,1,0
54621,2020-07-14,Jammu and Kashmir,Shopiyan,929,699,17,0
54622,2020-07-14,Jammu and Kashmir,Srinagar,1933,530,46,0
54623,2020-07-14,Jammu and Kashmir,Udhampur,303,276,1,0
54624,2020-07-14,Karnataka,Total,44077,17390,841,879822
54625,2020-07-14,Karnataka,Bagalkote,514,209,17,10663
54626,2020-07-14,Karnataka,Ballari,1887,1041,47,19572
54627,2020-07-14,Karnataka,Belagavi,561,362,14,31724
54628,2020-07-14,Karnataka,Bengaluru Rural,399,46,7,7338
54629,2020-07-14,Karnataka,Bengaluru Urban,20969,4992,377,181045
54630,2020-07-14,Karnataka,Bidar,1103,612,51,43487
54631,2020-07-14,Karnataka,Chamarajanagara,188,93,3,5156
54632,2020-07-14,Karnataka,Chikkaballapura,458,214,13,15089
54633,2020-07-14,Karnataka,Chikkamagaluru,157,97,6,5467
54634,2020-07-14,Karnataka,Chitradurga,121,74,0,4393
54635,2020-07-14,Karnataka,Dakshina Kannada,2444,886,45,25129
54636,2020-07-14,Karnataka,Davanagere,598,468,22,17483
54637,2020-07-14,Karnataka,Dharwad,1259,450,39,31710
54638,2020-07-14,Karnataka,Gadag,331,178,9,8904
54639,2020-07-14,Karnataka,Hassan,714,437,22,10800
54640,2020-07-14,Karnataka,Haveri,307,182,7,11714
54641,2020-07-14,Karnataka,Kalaburagi,2313,1519,37,81470
54642,2020-07-14,Karnataka,Kodagu,195,68,3,11361
54643,2020-07-14,Karnataka,Kolar,317,124,2,9797
54644,2020-07-14,Karnataka,Koppal,343,113,5,8708
54645,2020-07-14,Karnataka,Mandya,756,533,0,14874
54646,2020-07-14,Karnataka,Mysuru,1091,498,41,27821
54647,2020-07-14,Karnataka,Other State,36,32,3,0
54648,2020-07-14,Karnataka,Raichur,788,475,10,21011
54649,2020-07-14,Karnataka,Ramanagara,389,153,8,12885
54650,2020-07-14,Karnataka,Shivamogga,530,229,10,21841
54651,2020-07-14,Karnataka,Tumakuru,528,147,15,24908
54652,2020-07-14,Karnataka,Udupi,1735,1349,3,22648
54653,2020-07-14,Karnataka,Uttara Kannada,698,261,5,13833
54654,2020-07-14,Karnataka,Vijayapura,896,654,19,25108
54655,2020-07-14,Karnataka,Yadgir,1452,894,1,22590
54656,2020-07-14,Kerala,Total,8931,4438,35,435043
54657,2020-07-14,Kerala,Alappuzha,798,278,3,0
54658,2020-07-14,Kerala,Ernakulam,592,212,3,0
54659,2020-07-14,Kerala,Idukki,212,93,0,0
54660,2020-07-14,Kerala,Kannur,764,463,6,0
54661,2020-07-14,Kerala,Kasaragod,694,443,0,0
54662,2020-07-14,Kerala,Kollam,552,319,3,0
54663,2020-07-14,Kerala,Kottayam,363,202,0,0
54664,2020-07-14,Kerala,Kozhikode,477,269,2,0
54665,2020-07-14,Kerala,Malappuram,1095,505,5,0
54666,2020-07-14,Kerala,Palakkad,928,618,1,0
54667,2020-07-14,Kerala,Pathanamthitta,581,293,1,0
54668,2020-07-14,Kerala,Thiruvananthapuram,1006,223,6,0
54669,2020-07-14,Kerala,Thrissur,673,422,4,0
54670,2020-07-14,Kerala,Wayanad,196,98,1,0
54671,2020-07-14,Ladakh,Total,1128,946,1,15603
54672,2020-07-14,Ladakh,Kargil,725,695,0,7001
54673,2020-07-14,Ladakh,Leh,403,251,1,8602
54674,2020-07-14,Maharashtra,Total,267665,149007,10695,1376203
54675,2020-07-14,Maharashtra,Ahmednagar,980,564,26,7020
54676,2020-07-14,Maharashtra,Akola,1900,1547,95,0
54677,2020-07-14,Maharashtra,Amravati,916,647,37,0
54678,2020-07-14,Maharashtra,Aurangabad,8659,4489,345,11800
54679,2020-07-14,Maharashtra,Beed,241,124,5,6405
54680,2020-07-14,Maharashtra,Bhandara,175,90,2,5624
54681,2020-07-14,Maharashtra,Buldhana,420,216,17,5809
54682,2020-07-14,Maharashtra,Chandrapur,184,102,0,8693
54683,2020-07-14,Maharashtra,Dhule,1610,864,78,9925
54684,2020-07-14,Maharashtra,Gadchiroli,136,71,1,7324
54685,2020-07-14,Maharashtra,Gondia,217,162,3,5995
54686,2020-07-14,Maharashtra,Hingoli,344,286,2,5302
54687,2020-07-14,Maharashtra,Jalgaon,6355,3661,361,32757
54688,2020-07-14,Maharashtra,Jalna,1084,580,47,6887
54689,2020-07-14,Maharashtra,Kolhapur,1322,831,20,0
54690,2020-07-14,Maharashtra,Latur,758,350,37,0
54691,2020-07-14,Maharashtra,Mumbai,95100,66633,5405,408320
54692,2020-07-14,Maharashtra,Nagpur,2156,1404,23,29386
54693,2020-07-14,Maharashtra,Nanded,639,254,27,25305
54694,2020-07-14,Maharashtra,Nandurbar,282,167,11,2526
54695,2020-07-14,Maharashtra,Nashik,7663,4435,306,29076
54696,2020-07-14,Maharashtra,Osmanabad,410,251,17,4776
54697,2020-07-14,Maharashtra,Other State,210,0,31,0
54698,2020-07-14,Maharashtra,Palghar,10226,5233,202,54301
54699,2020-07-14,Maharashtra,Parbhani,227,119,7,3240
54700,2020-07-14,Maharashtra,Pune,42092,17202,1152,207356
54701,2020-07-14,Maharashtra,Raigad,9110,4222,167,3946
54702,2020-07-14,Maharashtra,Ratnagiri,916,624,32,0
54703,2020-07-14,Maharashtra,Sangli,648,385,19,0
54704,2020-07-14,Maharashtra,Satara,1855,1071,69,13972
54705,2020-07-14,Maharashtra,Sindhudurg,262,220,5,0
54706,2020-07-14,Maharashtra,Solapur,4478,2233,357,22767
54707,2020-07-14,Maharashtra,Thane,65324,29548,1769,162382
54708,2020-07-14,Maharashtra,Wardha,44,14,1,5705
54709,2020-07-14,Maharashtra,Washim,253,110,5,0
54710,2020-07-14,Maharashtra,Yavatmal,469,298,14,7199
54711,2020-07-14,Meghalaya,Total,318,46,2,24899
54712,2020-07-14,Meghalaya,East Jaintia Hills,1,0,0,0
54713,2020-07-14,Meghalaya,East Khasi Hills,136,17,1,0
54714,2020-07-14,Meghalaya,North Garo Hills,1,1,0,0
54715,2020-07-14,Meghalaya,Ribhoi,16,0,0,0
54716,2020-07-14,Meghalaya,South West Garo Hills,7,6,0,0
54717,2020-07-14,Meghalaya,Unknown,143,13,1,0
54718,2020-07-14,Meghalaya,West Garo Hills,8,4,0,0
54719,2020-07-14,Meghalaya,West Jaintia Hills,5,5,0,0
54720,2020-07-14,Meghalaya,West Khasi Hills,1,0,0,0
54721,2020-07-14,Manipur,Total,1672,1020,0,63534
54722,2020-07-14,Manipur,Bishnupur,82,58,0,0
54723,2020-07-14,Manipur,Chandel,39,4,0,0
54724,2020-07-14,Manipur,Churachandpur,155,58,0,0
54725,2020-07-14,Manipur,Imphal East,60,16,0,0
54726,2020-07-14,Manipur,Imphal West,128,52,0,0
54727,2020-07-14,Manipur,Jiribam,70,2,0,0
54728,2020-07-14,Manipur,Kakching,107,27,0,0
54729,2020-07-14,Manipur,Kamjong,123,17,0,0
54730,2020-07-14,Manipur,Kangpokpi,171,19,0,0
54731,2020-07-14,Manipur,Noney,25,18,0,0
54732,2020-07-14,Manipur,Pherzawl,32,15,0,0
54733,2020-07-14,Manipur,Senapati,181,21,0,0
54734,2020-07-14,Manipur,Tamenglong,202,32,0,0
54735,2020-07-14,Manipur,Tengnoupal,14,13,0,0
54736,2020-07-14,Manipur,Thoubal,70,23,0,0
54737,2020-07-14,Manipur,Ukhrul,213,18,0,0
54738,2020-07-14,Manipur,Unknown,0,627,0,0
54739,2020-07-14,Madhya Pradesh,Total,19005,13575,673,521700
54740,2020-07-14,Madhya Pradesh,Agar Malwa,35,16,2,0
54741,2020-07-14,Madhya Pradesh,Alirajpur,32,7,1,0
54742,2020-07-14,Madhya Pradesh,Anuppur,32,29,0,1251
54743,2020-07-14,Madhya Pradesh,Ashoknagar,65,43,1,2451
54744,2020-07-14,Madhya Pradesh,Balaghat,55,36,0,2360
54745,2020-07-14,Madhya Pradesh,Barwani,204,135,4,0
54746,2020-07-14,Madhya Pradesh,Betul,130,73,1,4531
54747,2020-07-14,Madhya Pradesh,Bhind,366,281,1,8696
54748,2020-07-14,Madhya Pradesh,Bhopal,3693,2702,123,106931
54749,2020-07-14,Madhya Pradesh,Burhanpur,432,394,23,7890
54750,2020-07-14,Madhya Pradesh,Chhatarpur,73,59,0,5150
54751,2020-07-14,Madhya Pradesh,Chhindwara,79,62,2,3752
54752,2020-07-14,Madhya Pradesh,Damoh,68,43,0,2950
54753,2020-07-14,Madhya Pradesh,Datia,74,48,1,1157
54754,2020-07-14,Madhya Pradesh,Dewas,269,218,10,14285
54755,2020-07-14,Madhya Pradesh,Dhar,210,172,8,3070
54756,2020-07-14,Madhya Pradesh,Dindori,31,30,0,3557
54757,2020-07-14,Madhya Pradesh,Guna,34,21,2,3648
54758,2020-07-14,Madhya Pradesh,Gwalior,1206,592,5,43863
54759,2020-07-14,Madhya Pradesh,Harda,91,40,4,1355
54760,2020-07-14,Madhya Pradesh,Hoshangabad,59,39,4,820
54761,2020-07-14,Madhya Pradesh,Indore,5403,4028,273,108480
54762,2020-07-14,Madhya Pradesh,Jabalpur,606,418,16,20458
54763,2020-07-14,Madhya Pradesh,Jhabua,52,19,2,0
54764,2020-07-14,Madhya Pradesh,Katni,43,22,3,1579
54765,2020-07-14,Madhya Pradesh,Khandwa,429,323,17,9709
54766,2020-07-14,Madhya Pradesh,Khargone,409,299,15,6269
54767,2020-07-14,Madhya Pradesh,Mandla,7,5,1,0
54768,2020-07-14,Madhya Pradesh,Mandsaur,211,133,9,2967
54769,2020-07-14,Madhya Pradesh,Morena,1074,662,5,13035
54770,2020-07-14,Madhya Pradesh,Narsinghpur,41,31,1,3293
54771,2020-07-14,Madhya Pradesh,Neemuch,499,448,8,7351
54772,2020-07-14,Madhya Pradesh,Niwari,19,11,0,562
54773,2020-07-14,Madhya Pradesh,Panna,58,58,0,0
54774,2020-07-14,Madhya Pradesh,Raisen,117,108,5,2177
54775,2020-07-14,Madhya Pradesh,Rajgarh,148,89,7,2850
54776,2020-07-14,Madhya Pradesh,Ratlam,233,181,6,6964
54777,2020-07-14,Madhya Pradesh,Rewa,86,62,1,0
54778,2020-07-14,Madhya Pradesh,Sagar,463,382,22,14053
54779,2020-07-14,Madhya Pradesh,Satna,54,39,2,2912
54780,2020-07-14,Madhya Pradesh,Sehore,58,12,2,1731
54781,2020-07-14,Madhya Pradesh,Seoni,22,14,1,1237
54782,2020-07-14,Madhya Pradesh,Shahdol,35,22,0,1650
54783,2020-07-14,Madhya Pradesh,Shajapur,142,61,4,7535
54784,2020-07-14,Madhya Pradesh,Sheopur,114,81,2,3346
54785,2020-07-14,Madhya Pradesh,Shivpuri,177,68,1,6350
54786,2020-07-14,Madhya Pradesh,Sidhi,42,20,1,0
54787,2020-07-14,Madhya Pradesh,Singrauli,37,18,0,0
54788,2020-07-14,Madhya Pradesh,Tikamgarh,147,61,5,2602
54789,2020-07-14,Madhya Pradesh,Ujjain,909,794,71,31796
54790,2020-07-14,Madhya Pradesh,Umaria,27,10,1,1980
54791,2020-07-14,Madhya Pradesh,Vidisha,105,56,0,3037
54792,2020-07-14,Mizoram,Total,238,159,0,16914
54793,2020-07-14,Mizoram,Aizawl,92,38,0,0
54794,2020-07-14,Mizoram,Champhai,10,9,0,0
54795,2020-07-14,Mizoram,Khawzawl,3,3,0,0
54796,2020-07-14,Mizoram,Kolasib,12,11,0,0
54797,2020-07-14,Mizoram,Lawngtlai,12,8,0,0
54798,2020-07-14,Mizoram,Lunglei,58,47,0,0
54799,2020-07-14,Mizoram,Mamit,20,20,0,0
54800,2020-07-14,Mizoram,Saiha,23,17,0,0
54801,2020-07-14,Mizoram,Saitual,3,3,0,0
54802,2020-07-14,Mizoram,Serchhip,5,3,0,0
54803,2020-07-14,Nagaland,Total,896,346,0,26927
54804,2020-07-14,Nagaland,Dimapur,222,29,0,896
54805,2020-07-14,Nagaland,Kiphire,4,0,0,18
54806,2020-07-14,Nagaland,Kohima,110,15,0,485
54807,2020-07-14,Nagaland,Longleng,4,0,0,0
54808,2020-07-14,Nagaland,Mokokchung,5,0,0,63
54809,2020-07-14,Nagaland,Mon,108,0,0,45
54810,2020-07-14,Nagaland,Others,46,0,0,0
54811,2020-07-14,Nagaland,Peren,312,21,0,11
54812,2020-07-14,Nagaland,Phek,18,9,0,28
54813,2020-07-14,Nagaland,Tuensang,49,0,0,1
54814,2020-07-14,Nagaland,Unknown,0,272,0,0
54815,2020-07-14,Nagaland,Wokha,11,0,0,7
54816,2020-07-14,Nagaland,Zunheboto,7,0,0,0
54817,2020-07-14,Odisha,Total,14280,9864,96,347226
54818,2020-07-14,Odisha,Angul,141,110,1,2830
54819,2020-07-14,Odisha,Balangir,268,215,0,2237
54820,2020-07-14,Odisha,Balasore,554,420,2,9843
54821,2020-07-14,Odisha,Bargarh,205,155,1,0
54822,2020-07-14,Odisha,Bhadrak,296,279,3,5539
54823,2020-07-14,Odisha,Boudh,60,45,0,496
54824,2020-07-14,Odisha,Cuttack,1060,818,11,5720
54825,2020-07-14,Odisha,Deogarh,66,62,0,682
54826,2020-07-14,Odisha,Dhenkanal,104,85,0,1545
54827,2020-07-14,Odisha,Gajapati,643,450,1,715
54828,2020-07-14,Odisha,Ganjam,4335,2701,46,6632
54829,2020-07-14,Odisha,Jagatsinghpur,427,316,0,2138
54830,2020-07-14,Odisha,Jajpur,914,567,1,10621
54831,2020-07-14,Odisha,Jharsuguda,182,133,0,1663
54832,2020-07-14,Odisha,Kalahandi,83,76,0,1458
54833,2020-07-14,Odisha,Kandhamal,199,189,0,1516
54834,2020-07-14,Odisha,Kendrapara,309,277,2,2637
54835,2020-07-14,Odisha,Kendujhar,340,206,1,0
54836,2020-07-14,Odisha,Khordha,1423,972,17,0
54837,2020-07-14,Odisha,Koraput,189,57,0,1401
54838,2020-07-14,Odisha,Malkangiri,195,101,0,1841
54839,2020-07-14,Odisha,Mayurbhanj,376,270,2,3307
54840,2020-07-14,Odisha,Nabarangapur,129,88,1,0
54841,2020-07-14,Odisha,Nayagarh,271,186,0,1104
54842,2020-07-14,Odisha,Nuapada,91,82,0,310
54843,2020-07-14,Odisha,Puri,371,288,3,2577
54844,2020-07-14,Odisha,Rayagada,165,126,1,578
54845,2020-07-14,Odisha,Sambalpur,115,100,0,2007
54846,2020-07-14,Odisha,Subarnapur,44,37,0,0
54847,2020-07-14,Odisha,Sundargarh,725,453,3,0
54848,2020-07-14,Punjab,Total,8511,5663,213,409643
54849,2020-07-14,Punjab,Amritsar,1109,889,56,34154
54850,2020-07-14,Punjab,Barnala,77,63,2,9239
54851,2020-07-14,Punjab,Bathinda,151,95,4,16509
54852,2020-07-14,Punjab,Faridkot,169,115,0,11855
54853,2020-07-14,Punjab,Fatehgarh Sahib,173,125,2,13038
54854,2020-07-14,Punjab,Fazilka,112,98,1,11446
54855,2020-07-14,Punjab,Ferozepur,169,93,3,12352
54856,2020-07-14,Punjab,Gurdaspur,291,241,8,21063
54857,2020-07-14,Punjab,Hoshiarpur,204,177,7,18478
54858,2020-07-14,Punjab,Jalandhar,1345,764,28,30848
54859,2020-07-14,Punjab,Kapurthala,141,90,6,14288
54860,2020-07-14,Punjab,Ludhiana,1520,888,34,49235
54861,2020-07-14,Punjab,Mansa,64,50,0,12725
54862,2020-07-14,Punjab,Moga,152,112,4,20469
54863,2020-07-14,Punjab,Pathankot,256,215,8,10074
54864,2020-07-14,Punjab,Patiala,723,223,12,31421
54865,2020-07-14,Punjab,Rupnagar,141,106,1,16696
54866,2020-07-14,Punjab,S.A.S. Nagar,442,287,9,15871
54867,2020-07-14,Punjab,Sangrur,667,545,21,19535
54868,2020-07-14,Punjab,Shahid Bhagat Singh Nagar,233,145,1,13259
54869,2020-07-14,Punjab,Sri Muktsar Sahib,153,139,1,11015
54870,2020-07-14,Punjab,Tarn Taran,219,203,5,13170
54871,2020-07-14,Puducherry,Total,1531,829,18,27229
54872,2020-07-14,Puducherry,Karaikal,99,42,2,3654
54873,2020-07-14,Puducherry,Mahe,21,20,0,1113
